TrackIndex,TrackName,TrackType,TrackVolume,TrackPan,TrackMute,TrackSolo,ClipFileName,ClipMobID,ClipTimelineStart,ClipTimelineEnd,ClipSourceStart,ClipLength,ClipGain,ClipVolume,ClipPan,ClipEffects,FadeInLength,FadeOutLength,CrossfadeLength,FadeInType,FadeOutType
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_427.wav","488A4C04-4208-06A3-2FA7-DAF5EBE2502D",226.880,229.360,6.000,2.480,1.000,1.000,0.000,"",0.000,0.000,0.080,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_585.wav","488A4C04-4208-06A3-00D5-DAF5EBE2502D",229.360,232.600,6.000,3.240,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_501.wav","488A4C04-4208-06A3-C0B3-DAF5EBE2502D",232.600,239.080,6.000,6.480,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_815.wav","488A4C04-4208-06A3-4F0E-DAF5EBE2502D",239.080,249.920,6.000,10.840,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_583.wav","308E4C04-4208-06A3-CDAC-DAF5EBE2502D",249.920,255.520,6.000,5.600,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_277.wav","308E4C04-4208-06A3-5377-DAF5EBE2502D",255.520,272.240,6.000,16.720,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_30.wav","488A4C04-4208-06A3-19D3-DAF5EBE2502D",272.240,275.280,6.000,3.040,1.000,1.000,0.000,"",0.000,10.240,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_259.wav","488A4C04-4208-06A3-7071-DAF5EBE2502D",285.520,291.480,6.000,5.960,1.000,1.000,0.000,"",10.240,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_231.wav","308E4C04-4208-06A3-49E9-DAF5EBE2502D",291.480,292.360,6.000,0.880,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_81.wav","308E4C04-4208-06A3-8246-DAF5EBE2502D",292.360,304.800,6.000,12.440,1.000,1.000,0.000,"",0.000,3.160,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_55.wav","308E4C04-4208-06A3-A71B-DAF5EBE2502D",307.960,325.000,6.000,17.040,1.000,1.000,0.000,"",3.160,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_100.wav","488A4C04-4208-06A3-1D4B-DAF5EBE2502D",325.000,331.000,6.000,6.000,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_15.wav","488A4C04-4208-06A3-AD1A-DAF5EBE2502D",331.000,334.120,6.000,3.120,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_496.wav","308E4C04-4208-06A3-DE5A-DAF5EBE2502D",334.120,335.520,6.000,1.400,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_781.wav","308E4C04-4208-06A3-09F4-DAF5EBE2502D",335.520,339.360,6.000,3.840,1.000,1.000,0.000,"",0.000,0.880,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_568.wav","488A4C04-4208-06A3-2426-DAF5EBE2502D",340.240,348.080,6.000,7.840,1.000,1.000,0.000,"",0.880,10.520,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_472.wav","488A4C04-4208-06A3-200F-DAF5EBE2502D",358.600,361.720,6.000,3.120,1.000,1.000,0.000,"",10.520,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_77.wav","488A4C04-4208-06A3-6408-DAF5EBE2502D",361.720,363.080,6.000,1.360,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_413.wav","308E4C04-4208-06A3-6FAD-DAF5EBE2502D",363.080,375.200,6.000,12.120,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_151.wav","308E4C04-4208-06A3-DF8F-DAF5EBE2502D",375.200,386.920,6.000,11.720,1.000,1.000,0.000,"",0.000,6.920,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_90.wav","308E4C04-4208-06A3-D4FF-DAF5EBE2502D",393.840,401.200,6.000,7.360,1.000,1.000,0.000,"",6.920,0.000,0.080,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_729.wav","308E4C04-4208-06A3-71DB-DAF5EBE2502D",401.280,428.560,6.000,27.280,1.000,1.000,0.000,"",0.000,0.000,0.080,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_768.wav","488A4C04-4208-06A3-3BEE-DAF5EBE2502D",428.560,431.160,6.000,2.600,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_102.wav","308E4C04-4208-06A3-5A97-DAF5EBE2502D",431.160,453.200,6.000,22.040,1.000,1.000,0.000,"",0.000,5.760,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"40-MIX-LARA_R-250607_1503_embedded_553.wav","308E4C04-4208-06A3-9F6B-DAF5EBE2502D",458.960,470.920,6.000,11.960,1.000,1.000,0.000,"",5.760,0.680,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_672.wav","308E4C04-4208-06A3-04BD-DAF5EBE2502D",471.600,499.760,6.000,28.160,1.000,1.000,0.000,"",0.680,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_818.wav","308E4C04-4208-06A3-8BAB-DAF5EBE2502D",499.760,528.080,6.000,28.320,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_506.wav","308E4C04-4208-06A3-042E-DAF5EBE2502D",528.080,531.600,6.000,3.520,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_473.wav","308E4C04-4208-06A3-E671-DAF5EBE2502D",531.600,539.200,6.000,7.600,1.000,1.000,0.000,"",0.000,6.480,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_859.wav","488A4C04-4208-06A3-2404-DAF5EBE2502D",545.680,548.800,6.000,3.120,1.000,1.000,0.000,"",6.480,1.160,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_303.wav","308E4C04-4208-06A3-849B-DAF5EBE2502D",549.960,552.200,6.000,2.240,1.000,1.000,0.000,"",1.160,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_840.wav","488A4C04-4208-06A3-86A9-DAF5EBE2502D",552.200,560.320,6.000,8.120,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_279.wav","308E4C04-4208-06A3-DF0F-DAF5EBE2502D",560.320,570.640,6.000,10.320,1.000,1.000,0.000,"",0.000,0.000,0.080,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_792.wav","308E4C04-4208-06A3-241A-DAF5EBE2502D",572.000,580.240,6.000,8.240,1.000,1.000,0.000,"",1.200,15.360,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_947.wav","308E4C04-4208-06A3-EFD5-DAF5EBE2502D",595.600,597.480,6.000,1.880,1.000,1.000,0.000,"",15.360,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_631.wav","308E4C04-4208-06A3-EBDB-DAF5EBE2502D",597.480,599.160,6.000,1.680,1.000,1.000,0.000,"",0.000,1.120,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_394.wav","308E4C04-4208-06A3-39B2-DAF5EBE2502D",600.280,602.720,6.000,2.440,1.000,1.000,0.000,"",1.120,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_646.wav","488A4C04-4208-06A3-9BC5-DAF5EBE2502D",602.720,611.480,6.000,8.760,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_347.wav","488A4C04-4208-06A3-5427-DAF5EBE2502D",611.480,616.600,6.000,5.120,1.000,1.000,0.000,"",0.000,0.000,0.080,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_462.wav","308E4C04-4208-06A3-26EB-DAF5EBE2502D",616.680,640.800,6.000,24.120,1.000,1.000,0.000,"",0.000,0.000,0.080,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_309.wav","308E4C04-4208-06A3-87D6-DAF5EBE2502D",640.800,651.280,6.000,10.480,1.000,1.000,0.000,"",0.000,27.680,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_841.wav","308E4C04-4208-06A3-A462-DAF5EBE2502D",678.960,683.720,6.000,4.760,1.000,1.000,0.000,"",27.680,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_803.wav","308E4C04-4208-06A3-1131-DAF5EBE2502D",683.720,689.040,6.000,5.320,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_65.wav","308E4C04-4208-06A3-AC41-DAF5EBE2502D",689.040,695.880,6.000,6.840,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_698.wav","488A4C04-4208-06A3-1959-DAF5EBE2502D",695.880,710.080,6.000,14.200,1.000,1.000,0.000,"",0.000,0.000,0.080,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_907.wav","308E4C04-4208-06A3-3E4A-DAF5EBE2502D",710.160,724.840,6.000,14.680,1.000,1.000,0.000,"",0.000,8.640,0.080,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_610.wav","488A4C04-4208-06A3-233C-DAF5EBE2502D",733.480,768.880,6.000,35.400,1.000,1.000,0.000,"",8.640,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_263.wav","308E4C04-4208-06A3-3089-DAF5EBE2502D",768.880,775.040,6.000,6.160,1.000,1.000,0.000,"",0.000,2.480,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_907.wav","308E4C04-4208-06A3-17DD-DAF5EBE2502D",777.520,782.520,6.000,5.000,1.000,1.000,0.000,"",2.480,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_173.wav","488A4C04-4208-06A3-379D-DAF5EBE2502D",782.520,785.760,6.000,3.240,1.000,1.000,0.000,"",0.000,5.920,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_184.wav","308E4C04-4208-06A3-FE13-DAF5EBE2502D",791.680,798.960,6.000,7.280,1.000,1.000,0.000,"",5.920,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_878.wav","488A4C04-4208-06A3-92BA-DAF5EBE2502D",798.960,815.880,6.000,16.920,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_246.wav","488A4C04-4208-06A3-3142-DAF5EBE2502D",815.880,831.000,6.000,15.120,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_504.wav","308E4C04-4208-06A3-73A0-DAF5EBE2502D",831.000,832.240,6.000,1.240,1.000,1.000,0.000,"",0.000,8.280,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_302.wav","488A4C04-4208-06A3-7CFC-DAF5EBE2502D",840.520,841.960,6.000,1.440,1.000,1.000,0.000,"",8.280,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_412.wav","488A4C04-4208-06A3-AB7A-DAF5EBE2502D",841.960,847.360,6.000,5.400,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_470.wav","308E4C04-4208-06A3-CF7D-DAF5EBE2502D",847.360,900.800,6.000,53.440,1.000,1.000,0.000,"",0.000,0.000,0.080,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_397.wav","308E4C04-4208-06A3-2147-DAF5EBE2502D",900.880,902.040,6.000,1.160,1.000,1.000,0.000,"",0.000,10.960,0.080,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_228.wav","488A4C04-4208-06A3-5A21-DAF5EBE2502D",913.000,920.240,6.000,7.240,1.000,1.000,0.000,"",10.960,1.440,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_137.wav","308E4C04-4208-06A3-ABB4-DAF5EBE2502D",921.680,925.640,6.000,3.960,1.000,1.000,0.000,"",1.440,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_100.wav","488A4C04-4208-06A3-74E7-DAF5EBE2502D",925.640,935.520,6.000,9.880,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"11-1-250607_1503_embedded_48.wav","308E4C04-4208-06A3-7BCB-DAF5EBE2502D",935.520,939.200,6.000,3.680,1.000,1.000,0.000,"",0.000,5.720,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_97.wav","488A4C04-4208-06A3-ECE8-DAF5EBE2502D",944.920,955.480,6.000,10.560,1.000,1.000,0.000,"",5.720,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_500.wav","308E4C04-4208-06A3-4704-DAF5EBE2502D",955.480,970.760,6.000,15.280,1.000,1.000,0.000,"",0.000,15.960,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_550.wav","308E4C04-4208-06A3-7577-DAF5EBE2502D",986.720,989.600,6.000,2.880,1.000,1.000,0.000,"",15.960,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_267.wav","308E4C04-4208-06A3-0E7C-DAF5EBE2502D",989.600,1008.080,6.000,18.480,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_513.wav","308E4C04-4208-06A3-17E2-DAF5EBE2502D",1008.080,1020.880,6.000,12.800,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_252.wav","488A4C04-4208-06A3-0A10-DAF5EBE2502D",1020.880,1021.560,6.000,0.680,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_180.wav","308E4C04-4208-06A3-BE7D-DAF5EBE2502D",1021.560,1034.000,6.000,12.440,1.000,1.000,0.000,"",0.000,8.520,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_763.wav","308E4C04-4208-06A3-B02B-DAF5EBE2502D",1042.520,1045.120,6.000,2.600,1.000,1.000,0.000,"",8.520,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_94.wav","308E4C04-4208-06A3-EAA7-DAF5EBE2502D",1045.120,1057.000,6.000,11.880,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_982.wav","308E4C04-4208-06A3-159A-DAF5EBE2502D",1057.000,1060.880,6.000,3.880,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_101.wav","488A4C04-4208-06A3-870B-DAF5EBE2502D",1060.880,1075.280,6.000,14.400,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_794.wav","488A4C04-4208-06A3-A2DF-DAF5EBE2502D",1075.280,1080.840,6.000,5.560,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_472.wav","308E4C04-4208-06A3-677E-DAF5EBE2502D",1080.840,1082.160,6.000,1.320,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_653.wav","488A4C04-4208-06A3-C144-DAF5EBE2502D",1082.160,1088.200,6.000,6.040,1.000,1.000,0.000,"",0.000,9.680,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_396.wav","308E4C04-4208-06A3-C1F0-DAF5EBE2502D",1097.880,1106.000,6.000,8.120,1.000,1.000,0.000,"",9.680,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_661.wav","308E4C04-4208-06A3-A923-DAF5EBE2502D",1106.000,1119.200,6.000,13.200,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_21.wav","308E4C04-4208-06A3-5FB7-DAF5EBE2502D",1119.200,1144.760,6.000,25.560,1.000,1.000,0.000,"",0.000,5.880,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_864.wav","308E4C04-4208-06A3-EA1D-DAF5EBE2502D",1150.640,1200.520,6.000,49.880,1.000,1.000,0.000,"",5.880,4.360,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_331.wav","308E4C04-4208-06A3-6199-DAF5EBE2502D",1204.880,1215.680,6.000,10.800,1.000,1.000,0.000,"",4.360,33.240,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_133.wav","308E4C04-4208-06A3-1C00-DAF5EBE2502D",1248.920,1250.280,6.000,1.360,1.000,1.000,0.000,"",33.240,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_662.wav","488A4C04-4208-06A3-B9DB-DAF5EBE2502D",1250.280,1260.680,6.000,10.400,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_900.wav","308E4C04-4208-06A3-1634-DAF5EBE2502D",1260.680,1285.240,6.000,24.560,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_102.wav","308E4C04-4208-06A3-67B6-DAF5EBE2502D",1285.240,1299.960,6.000,14.720,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_357.wav","488A4C04-4208-06A3-6F0A-DAF5EBE2502D",1299.960,1311.760,6.000,11.800,1.000,1.000,0.000,"",0.000,7.440,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_262.wav","308E4C04-4208-06A3-5298-DAF5EBE2502D",1319.200,1333.440,6.000,14.240,1.000,1.000,0.000,"",7.440,8.080,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_04.wav","488A4C04-4208-06A3-94F9-DAF5EBE2502D",1341.520,1344.120,6.000,2.600,1.000,1.000,0.000,"",8.080,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_883.wav","308E4C04-4208-06A3-9CEF-DAF5EBE2502D",1344.120,1347.720,6.000,3.600,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_810.wav","488A4C04-4208-06A3-F535-DAF5EBE2502D",1347.720,1354.640,6.000,6.920,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_557.wav","308E4C04-4208-06A3-02C5-DAF5EBE2502D",1354.640,1376.440,6.000,21.800,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_669.wav","488A4C04-4208-06A3-45F3-DAF5EBE2502D",1376.440,1385.520,6.000,9.080,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_833.wav","488A4C04-4208-06A3-AC2E-DAF5EBE2502D",1385.520,1388.440,6.000,2.920,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_875.wav","488A4C04-4208-06A3-1694-DAF5EBE2502D",1388.440,1399.840,6.000,11.400,1.000,1.000,0.000,"",0.000,5.640,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_801.wav","308E4C04-4208-06A3-BEDC-DAF5EBE2502D",1405.480,1412.320,6.000,6.840,1.000,1.000,0.000,"",5.640,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_470.wav","308E4C04-4208-06A3-1BDF-DAF5EBE2502D",1412.320,1421.000,6.000,8.680,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_144.wav","308E4C04-4208-06A3-DC1F-DAF5EBE2502D",1421.000,1435.800,6.000,14.800,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_625.wav","488A4C04-4208-06A3-125D-DAF5EBE2502D",1435.800,1469.160,6.000,33.360,1.000,1.000,0.000,"",0.000,8.960,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_644.wav","308E4C04-4208-06A3-4DC5-DAF5EBE2502D",1478.120,1484.040,6.000,5.920,1.000,1.000,0.000,"",8.960,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_801.wav","308E4C04-4208-06A3-CDD9-DAF5EBE2502D",1484.040,1492.040,6.000,8.000,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_506.wav","488A4C04-4208-06A3-4D4A-DAF5EBE2502D",1492.040,1501.960,6.000,9.920,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_769.wav","308E4C04-4208-06A3-6F23-DAF5EBE2502D",1501.960,1509.400,6.000,7.440,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_02.wav","308E4C04-4208-06A3-CC5B-DAF5EBE2502D",1509.400,1530.480,6.000,21.080,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_427.wav","308E4C04-4208-06A3-D642-DAF5EBE2502D",1530.480,1534.880,6.000,4.400,1.000,1.000,0.000,"",0.000,8.840,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_712.wav","308E4C04-4208-06A3-E0B8-DAF5EBE2502D",1543.720,1552.600,6.000,8.880,1.000,1.000,0.000,"",8.840,0.000,0.000,"Linear","Linear"
5,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503_embedded_295.wav","308E4C04-4208-06A3-E6A1-DAF5EBE2502D",1552.600,1577.920,6.000,25.320,1.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
