TrackIndex,TrackName,TrackType,TrackVolume,TrackPan,TrackMute,TrackSolo,ClipFileName,ClipMobID,ClipTimelineStart,ClipTimelineEnd,ClipSourceStart,ClipLength,ClipGain,ClipVolume,ClipPan,ClipEffects,FadeInLength,FadeOutLength,CrossfadeLength,FadeInType,FadeOutType
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-CC5B-DAF5EBE2502D",1509.400,1530.480,6.000,21.080,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-D642-DAF5EBE2502D",1530.480,1534.880,6.000,4.400,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-E0B8-DAF5EBE2502D",1543.720,1552.600,6.000,8.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-E6A1-DAF5EBE2502D",1552.600,1577.920,6.000,25.320,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-B873-DAF5EBE2502D",1577.920,1579.880,6.000,1.960,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-C4A9-DAF5EBE2502D",1584.440,1585.880,6.000,1.440,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-64A0-DAF5EBE2502D",1585.880,1590.360,6.000,4.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-EB7E-DAF5EBE2502D",1601.720,1603.200,6.000,1.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-F280-DAF5EBE2502D",1603.200,1613.880,6.000,10.680,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-CF81-DAF5EBE2502D",1613.880,1622.440,6.000,8.560,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-F88B-DAF5EBE2502D",1622.440,1631.800,6.000,9.360,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-D657-DAF5EBE2502D",1631.800,1633.120,6.000,1.320,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-ACCD-DAF5EBE2502D",1633.120,1639.400,6.000,6.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-4F0C-DAF5EBE2502D",1639.400,1645.240,6.000,5.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-1D93-DAF5EBE2502D",1645.240,1657.320,6.000,12.080,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-B577-DAF5EBE2502D",1657.320,1664.200,6.000,6.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-F65D-DAF5EBE2502D",1664.200,1666.680,6.000,2.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-A9CA-DAF5EBE2502D",1666.680,1675.960,6.000,9.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-D9F6-DAF5EBE2502D",1697.760,1707.400,6.000,9.640,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-0B3F-DAF5EBE2502D",1727.760,1741.440,6.000,13.680,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-B3CA-DAF5EBE2502D",1742.040,1768.800,6.000,26.760,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-C2A0-DAF5EBE2502D",1768.800,1775.880,6.000,7.080,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-ABFB-DAF5EBE2502D",1775.880,1796.520,6.000,20.640,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-AF5A-DAF5EBE2502D",1796.520,1802.400,6.000,5.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-8F75-DAF5EBE2502D",1805.560,1811.920,6.000,6.360,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-6F67-DAF5EBE2502D",1824.120,1832.000,6.000,7.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-C9EE-DAF5EBE2502D",1832.000,1851.280,6.000,19.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-0B7F-DAF5EBE2502D",1851.280,1865.240,6.000,13.960,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-A198-DAF5EBE2502D",1865.240,1875.120,6.000,9.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-D37A-DAF5EBE2502D",1883.640,1887.040,6.000,3.400,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-CF08-DAF5EBE2502D",1887.040,1888.480,6.000,1.440,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-2ADF-DAF5EBE2502D",1888.480,1898.520,6.000,10.040,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-B560-DAF5EBE2502D",1899.440,1902.600,6.000,3.160,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-6625-DAF5EBE2502D",1904.400,1908.560,6.000,4.160,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-C0D8-DAF5EBE2502D",1908.560,1924.720,6.000,16.160,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-BE08-DAF5EBE2502D",1924.720,1942.720,6.000,18.000,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-0632-DAF5EBE2502D",1960.720,1968.600,6.000,7.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-7603-DAF5EBE2502D",1968.600,2023.480,6.000,54.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-C2EA-DAF5EBE2502D",2031.680,2077.240,6.000,45.560,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-76E1-DAF5EBE2502D",2077.240,2094.760,6.000,17.520,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-045B-DAF5EBE2502D",2108.600,2119.360,6.000,10.760,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-75E4-DAF5EBE2502D",2119.360,2121.840,6.000,2.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-DDBE-DAF5EBE2502D",2121.840,2128.880,6.000,7.040,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-F601-DAF5EBE2502D",2131.560,2143.880,6.000,12.320,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-2A04-DAF5EBE2502D",2145.000,2157.760,6.000,12.760,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-51AE-DAF5EBE2502D",2157.840,2161.880,6.000,4.040,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-BF81-DAF5EBE2502D",2161.880,2166.200,6.000,4.320,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-6A86-DAF5EBE2502D",2184.320,2187.560,6.000,3.240,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-E7DE-DAF5EBE2502D",2188.400,2189.400,6.000,1.000,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-4358-DAF5EBE2502D",2189.400,2221.520,6.000,32.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-2156-DAF5EBE2502D",2226.800,2245.360,6.000,18.560,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-9245-DAF5EBE2502D",2255.720,2272.200,6.000,16.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-5060-DAF5EBE2502D",2290.600,2295.520,6.000,4.920,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-0B7A-DAF5EBE2502D",2295.520,2298.680,6.000,3.160,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-888F-DAF5EBE2502D",2298.680,2302.320,6.000,3.640,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-5779-DAF5EBE2502D",2302.320,2306.200,6.000,3.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-87D4-DAF5EBE2502D",2306.200,2311.880,6.000,5.680,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-3378-DAF5EBE2502D",2311.960,2316.400,6.000,4.440,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","488A4C04-4208-06A3-24C0-DAF5EBE2502D",2326.840,2328.080,6.000,1.240,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-15B5-DAF5EBE2502D",2328.080,2353.280,6.000,25.200,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-F385-DAF5EBE2502D",2353.280,2356.560,6.000,3.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-3F76-DAF5EBE2502D",2356.560,2360.920,6.000,4.360,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-6724-DAF5EBE2502D",2366.840,2370.760,6.000,3.920,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-6737-DAF5EBE2502D",2370.760,2401.160,6.000,30.400,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
4,"Audio 3","Audio",1.000,0.000,false,false,"35-PGM_R-250607_1503.wav","308E4C04-4208-06A3-0412-DAF5EBE2502D",2401.160,2420.720,6.000,19.560,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"_RACORD_GCP_NEW_59-30-00.mov","308E4C04-4208-06A3-1272-DAF5EBE2502D",0.000,30.000,0.000,30.000,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-AD5D-DAF5EBE2502D",31.360,46.760,6.000,15.400,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-CF13-DAF5EBE2502D",46.760,52.240,6.000,5.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-E595-DAF5EBE2502D",52.240,93.760,6.000,41.520,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-A077-DAF5EBE2502D",93.760,96.600,6.000,2.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-9B86-DAF5EBE2502D",96.600,99.440,6.000,2.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-4BFA-DAF5EBE2502D",104.360,113.400,6.000,9.040,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-28DD-DAF5EBE2502D",113.400,116.600,6.000,3.200,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-271F-DAF5EBE2502D",124.680,127.840,6.000,3.160,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-F841-DAF5EBE2502D",127.840,132.480,6.000,4.640,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-9CA0-DAF5EBE2502D",132.480,134.720,6.000,2.240,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-67CE-DAF5EBE2502D",134.720,136.040,6.000,1.320,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-3F49-DAF5EBE2502D",136.040,140.320,6.000,4.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-92C5-DAF5EBE2502D",140.320,148.960,6.000,8.640,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-0762-DAF5EBE2502D",148.960,155.680,6.000,6.720,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-ED21-DAF5EBE2502D",155.760,161.280,6.000,5.520,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-D01B-DAF5EBE2502D",167.800,171.960,6.000,4.160,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-C313-DAF5EBE2502D",171.960,175.760,6.000,3.800,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-EDA6-DAF5EBE2502D",175.920,194.000,6.000,18.080,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-37A7-DAF5EBE2502D",194.000,210.840,6.000,16.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-2BFA-DAF5EBE2502D",220.880,225.160,6.000,4.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-E67F-DAF5EBE2502D",225.160,226.800,6.000,1.640,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-7D83-DAF5EBE2502D",226.880,229.360,6.000,2.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-1FB4-DAF5EBE2502D",229.360,232.600,6.000,3.240,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-7BAB-DAF5EBE2502D",232.600,239.080,6.000,6.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-0140-DAF5EBE2502D",239.080,249.920,6.000,10.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-18AB-DAF5EBE2502D",249.920,255.520,6.000,5.600,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-BAEC-DAF5EBE2502D",255.520,272.240,6.000,16.720,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-853E-DAF5EBE2502D",272.240,275.280,6.000,3.040,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-5634-DAF5EBE2502D",285.520,291.480,6.000,5.960,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-9054-DAF5EBE2502D",291.480,292.360,6.000,0.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-0071-DAF5EBE2502D",292.360,304.800,6.000,12.440,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-874D-DAF5EBE2502D",307.960,325.000,6.000,17.040,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-0976-DAF5EBE2502D",325.000,331.000,6.000,6.000,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-F7B8-DAF5EBE2502D",331.000,334.120,6.000,3.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-62F3-DAF5EBE2502D",334.120,335.520,6.000,1.400,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-49AB-DAF5EBE2502D",335.520,339.360,6.000,3.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-0B5F-DAF5EBE2502D",340.240,348.080,6.000,7.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-309A-DAF5EBE2502D",358.600,361.720,6.000,3.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-9F21-DAF5EBE2502D",361.720,363.080,6.000,1.360,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-736F-DAF5EBE2502D",363.080,375.200,6.000,12.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-A040-DAF5EBE2502D",375.200,386.920,6.000,11.720,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-B84A-DAF5EBE2502D",393.840,401.200,6.000,7.360,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-45A5-DAF5EBE2502D",401.280,428.560,6.000,27.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-9199-DAF5EBE2502D",428.560,431.160,6.000,2.600,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","488A4C04-4208-06A3-BD2B-DAF5EBE2502D",431.160,453.200,6.000,22.040,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
5,"Audio 4","Audio",1.000,0.000,false,false,"06-LARA-250607_1503.wav","308E4C04-4208-06A3-CCEF-DAF5EBE2502D",458.960,470.920,6.000,11.960,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
